Date,Open,High,Low,Close,Volume
2007-02-01,0.6356093287467957,0.6356093287467957,0.6356093287467957,0.6356093287467957,48000
2007-02-02,0.647015392780304,0.647015392780304,0.647015392780304,0.647015392780304,240000
2007-02-05,0.6601279150374346,0.6601279150374346,0.6519550583012461,0.6559065580368042,278400
2007-02-06,0.6457574211030889,0.6497994724045246,0.6376742435488293,0.6496201157569885,249600
2007-02-07,0.65932027441447,0.6704565286636353,0.6538409519976437,0.6704565286636353,345600
2007-02-08,0.6528534889221191,0.6528534889221191,0.6528534889221191,0.6528534889221191,96000
2007-02-09,0.6752164380374583,0.6752164380374583,0.6416265368461609,0.6416265368461609,892800
2007-02-12,0.6349796056747437,0.6349796056747437,0.6349796056747437,0.6349796056747437,9600
2007-02-13,0.6330044417382029,0.6330044417382029,0.6295909612578002,0.6324656009674072,163200
2007-02-14,0.643961330200987,0.660936483271997,0.6426145624331965,0.657612681388855,336000
2007-02-15,0.6630015704372422,0.6651571393013,0.6630015704372422,0.6651571393013,57600
2007-02-16,0.6622836212389531,0.6630018189828044,0.6612058877944946,0.6612058877944946,1219200
2007-02-20,0.6449494658112772,0.6642594420723111,0.6449494658112772,0.6612951755523682,528000
2007-02-21,0.6498889580404841,0.6524040102958679,0.6498889580404841,0.6524040102958679,105600
2007-02-22,0.6797070471340585,0.6855450819285719,0.6742285993909911,0.6824919581413269,1372800
2007-02-23,0.6879702743739992,0.6917424170864728,0.6861734188181555,0.688149631023407,595200
2007-02-26,0.6863536767353918,0.6863536767353918,0.6796172154440451,0.6846473217010498,230400
2007-02-27,0.6625529340310332,0.669648053817907,0.6361478439489286,0.6372256278991699,1747200
2007-02-28,0.645309022102129,0.645309022102129,0.6330941160351796,0.6379440426826477,1104000
2007-03-01,0.6026470315312995,0.6316569162544448,0.6026470315312995,0.624022901058197,499200
2007-03-02,0.619891380946702,0.619891380946702,0.6015694520070821,0.6026471853256226,2064000
2007-03-05,0.6038151252000462,0.6089340857285781,0.5898042917251587,0.5898042917251587,403200
2007-03-06,0.6074072699908819,0.6145929448290575,0.6021081804061674,0.6120778918266296,1056000
2007-03-07,0.6109103738203746,0.6109103738203746,0.6036350727081299,0.6036350727081299,1363200
2007-03-08,0.6157604423348347,0.6242023343698753,0.6157604423348347,0.6191730499267578,662400
2007-03-09,0.6369560603495192,0.6369560603495192,0.6154905620549109,0.624202311038971,336000
2007-03-12,0.6350702635517685,0.6408176922538067,0.6342615142627742,0.636417031288147,192000
2007-03-13,0.6307592575453331,0.6307592575453331,0.6114492801916331,0.612167477607727,998400
2007-03-14,0.6107302951806468,0.6157604015561946,0.6004018697037704,0.6122572422027588,2016000
2007-03-15,0.6192627323382911,0.6192627323382911,0.60956287673368,0.6150413751602173,2428800
2007-03-16,0.6044439051552611,0.6101913866290494,0.6044439051552611,0.607496976852417,2371200
2007-03-19,0.6118081497954325,0.6118081497954325,0.6026471853256226,0.6026471853256226,384000
2007-03-20,0.6030960728288357,0.6093833182062377,0.6030960728288357,0.6089341044425964,57600
2007-03-21,0.6107302184381793,0.6362377645098374,0.6087548800121576,0.6291426420211792,902400
2007-03-22,0.624471984388059,0.6245616626946595,0.6190831661224365,0.6190831661224365,672000
2007-03-23,0.6213283851013899,0.6268965601921082,0.6213283851013899,0.6268965601921082,230400
2007-03-26,0.6250108290063753,0.6250108290063753,0.611359479157889,0.6223164200782776,201600
2007-03-27,0.6218672740915925,0.6229450583369298,0.6179157753969526,0.6193522214889526,163200
2007-03-28,0.6091137147171495,0.6102820513854237,0.6004019646073652,0.6004916429519653,4118400
